State,Zip,County,Green,Yellow,Red,Parcels,Zip_STR_6mo,Zip_STR_12mo,County_STR_6mo,County_STR_12mo,County_Parcels
OH,45101,Adams County,,,Red,2,0,0,54,78,3011
OH,45144,Adams County,Green,,,485,0,67,54,78,3011
OH,45616,Adams County,,,Red,156,100,100,54,78,3011
OH,45650,Adams County,Green,,,70,0,0,54,78,3011
OH,45657,Adams County,Green,,,45,0,0,54,78,3011
OH,45660,Adams County,Green,,,730,50,72,54,78,3011
OH,45679,Adams County,,Yellow,,255,71,80,54,78,3011
OH,45684,Adams County,,Yellow,,103,100,100,54,78,3011
OH,45693,Adams County,Green,,,894,54,73,54,78,3011
OH,45697,Adams County,Green,,,264,0,93,54,78,3011
OH,45801,Allen County,Green,,,1118,100,100,100,100,6495
OH,45802,Allen County,,,Red,12,0,0,100,100,6495
OH,45804,Allen County,Green,,,1749,100,100,100,100,6495
OH,45805,Allen County,Green,,,518,100,100,100,100,6495
OH,45806,Allen County,Green,,,480,100,100,100,100,6495
OH,45807,Allen County,Green,,,755,100,100,100,100,6495
OH,45808,Allen County,Green,,,23,0,0,100,100,6495
OH,45809,Allen County,,,Red,11,0,0,100,100,6495
OH,45810,Allen County,,,Red,33,0,100,100,100,6495
OH,45812,Allen County,,,Red,8,0,0,100,100,6495
OH,45817,Allen County,,Yellow,,293,100,100,100,100,6495
OH,45820,Allen County,,,Red,42,0,100,100,100,6495
OH,45830,Allen County,,,Red,239,100,100,100,100,6495
OH,45833,Allen County,Green,,,427,100,100,100,100,6495
OH,45844,Allen County,,,Red,37,0,0,100,100,6495
OH,45850,Allen County,Green,,,349,100,100,100,100,6495
OH,45854,Allen County,,,Red,42,0,100,100,100,6495
OH,45877,Allen County,,,Red,11,100,100,100,100,6495
OH,45887,Allen County,,,Red,318,100,100,100,100,6495
OH,45894,Allen County,,,Red,1,0,0,100,100,6495
OH,45895,Allen County,,,Red,3,0,0,100,100,6495
OH,45896,Allen County,,,Red,26,0,0,100,100,6495
OH,44287,Ashland County,,,Red,901,69,83,89,95,4582
OH,44638,Ashland County,,,Red,13,0,0,89,95,4582
OH,44691,Ashland County,,,Red,4,0,0,89,95,4582
OH,44805,Ashland County,Green,,,2054,100,100,89,95,4582
OH,44837,Ashland County,Green,,,39,100,100,89,95,4582
OH,44838,Ashland County,Green,,,43,0,0,89,95,4582
OH,44840,Ashland County,Green,,,294,100,100,89,95,4582
OH,44842,Ashland County,,,Red,420,100,100,89,95,4582
OH,44843,Ashland County,,,Red,13,0,0,89,95,4582
OH,44851,Ashland County,,,Red,26,0,100,89,95,4582
OH,44859,Ashland County,,,Red,124,100,100,89,95,4582
OH,44864,Ashland County,,Yellow,,274,100,100,89,95,4582
OH,44866,Ashland County,Green,,,150,100,100,89,95,4582
OH,44874,Ashland County,,Yellow,,31,0,0,89,95,4582
OH,44878,Ashland County,,,Red,2,0,0,89,95,4582
OH,44880,Ashland County,,Yellow,,172,0,62,89,95,4582
OH,44903,Ashland County,,,Red,11,100,100,89,95,4582
OH,44003,Ashtabula County,,Yellow,,2027,90,99,88,96,17181
OH,44004,Ashtabula County,Green,,,4464,91,96,88,96,17181
OH,44010,Ashtabula County,,,Red,243,0,100,88,96,17181
OH,44030,Ashtabula County,Green,,,2959,86,96,88,96,17181
OH,44032,Ashtabula County,Green,,,615,50,82,88,96,17181
OH,44041,Ashtabula County,Green,,,1989,94,98,88,96,17181
OH,44047,Ashtabula County,Green,,,1155,94,98,88,96,17181
OH,44048,Ashtabula County,Green,,,271,50,86,88,96,17181
OH,44057,Ashtabula County,Green,,,70,0,100,88,96,17181
OH,44062,Ashtabula County,,,Red,31,100,100,88,96,17181
OH,44064,Ashtabula County,,,Red,8,0,0,88,96,17181
OH,44068,Ashtabula County,Green,,,4,0,0,88,96,17181
OH,44076,Ashtabula County,Green,,,586,75,93,88,96,17181
OH,44082,Ashtabula County,Green,,,291,0,0,88,96,17181
OH,44084,Ashtabula County,,,Red,938,86,95,88,96,17181
OH,44085,Ashtabula County,,Yellow,,653,100,100,88,96,17181
OH,44086,Ashtabula County,,,Red,5,0,0,88,96,17181
OH,44093,Ashtabula County,,Yellow,,653,75,89,88,96,17181
OH,44099,Ashtabula County,,Yellow,,122,80,86,88,96,17181
OH,44428,Ashtabula County,,,Red,24,0,0,88,96,17181
OH,43144,Athens County,,,Red,16,0,0,98,99,10522
OH,43728,Athens County,,,Red,9,0,100,98,99,10522
OH,45701,Athens County,,,Red,3524,100,100,98,99,10522
OH,45710,Athens County,Green,,,562,88,92,98,99,10522
OH,45711,Athens County,,,Red,340,100,100,98,99,10522
OH,45716,Athens County,,,Red,163,100,100,98,99,10522
OH,45719,Athens County,,,Red,64,0,0,98,99,10522
OH,45723,Athens County,Green,,,741,100,100,98,99,10522
OH,45724,Athens County,,,Red,3,0,0,98,99,10522
OH,45732,Athens County,,Yellow,,1386,92,97,98,99,10522
OH,45735,Athens County,,Yellow,,339,0,100,98,99,10522
OH,45739,Athens County,,,Red,13,0,0,98,99,10522
OH,45740,Athens County,Green,,,84,0,100,98,99,10522
OH,45742,Athens County,,,Red,27,0,0,98,99,10522
OH,45761,Athens County,Green,,,425,100,100,98,99,10522
OH,45764,Athens County,Green,,,1536,100,100,98,99,10522
OH,45766,Athens County,Green,,,374,100,100,98,99,10522
OH,45776,Athens County,,,Red,71,0,0,98,99,10522
OH,45778,Athens County,,,Red,371,100,100,98,99,10522
OH,45780,Athens County,,,Red,385,100,100,98,99,10522
OH,45782,Athens County,,,Red,83,0,100,98,99,10522
OH,43331,Auglaize County,,,Red,73,0,0,100,100,3414
OH,45306,Auglaize County,,,Red,10,0,0,100,100,3414
OH,45334,Auglaize County,,,Red,11,0,0,100,100,3414
OH,45806,Auglaize County,,Yellow,,129,0,100,100,100,3414
OH,45819,Auglaize County,,,Red,14,0,0,100,100,3414
OH,45845,Auglaize County,,,Red,3,0,0,100,100,3414
OH,45850,Auglaize County,,,Red,26,0,0,100,100,3414
OH,45862,Auglaize County,,,Red,14,0,0,100,100,3414
OH,45865,Auglaize County,,Yellow,,404,100,100,100,100,3414
OH,45869,Auglaize County,Green,,,247,100,100,100,100,3414
OH,45870,Auglaize County,,,Red,8,0,0,100,100,3414
OH,45871,Auglaize County,,,Red,149,100,100,100,100,3414
OH,45884,Auglaize County,,,Red,9,0,0,100,100,3414
OH,45885,Auglaize County,Green,,,575,100,100,100,100,3414
OH,45887,Auglaize County,,,Red,141,100,100,100,100,3414
OH,45888,Auglaize County,Green,,,31,0,100,100,100,3414
OH,45895,Auglaize County,Green,,,1368,100,100,100,100,3414
OH,45896,Auglaize County,Green,,,201,100,100,100,100,3414
OH,43713,Belmont County,Green,,,1840,86,94,96,98,15873
OH,43716,Belmont County,,,Red,180,0,100,96,98,15873
OH,43718,Belmont County,,Yellow,,991,100,100,96,98,15873
OH,43719,Belmont County,,Yellow,,664,100,100,96,98,15873
OH,43747,Belmont County,Green,,,120,0,0,96,98,15873
OH,43759,Belmont County,,,Red,57,0,0,96,98,15873
OH,43901,Belmont County,,,Red,55,100,100,96,98,15873
OH,43902,Belmont County,,,Red,126,0,0,96,98,15873
OH,43905,Belmont County,,,Red,113,100,100,96,98,15873
OH,43906,Belmont County,Green,,,1941,100,100,96,98,15873
OH,43909,Belmont County,Green,,,67,0,100,96,98,15873
OH,43912,Belmont County,,Yellow,,1814,86,95,96,98,15873
OH,43916,Belmont County,,,Red,42,0,0,96,98,15873
OH,43917,Belmont County,,,Red,82,0,0,96,98,15873
OH,43927,Belmont County,Green,,,48,0,0,96,98,15873
OH,43928,Belmont County,,,Red,51,100,100,96,98,15873
OH,43933,Belmont County,,,Red,586,0,88,96,98,15873
OH,43934,Belmont County,,,Red,57,0,100,96,98,15873
OH,43935,Belmont County,,,Red,1678,100,100,96,98,15873
OH,43937,Belmont County,Green,,,64,0,0,96,98,15873
OH,43940,Belmont County,Green,,,105,100,100,96,98,15873
OH,43942,Belmont County,,,Red,514,100,100,96,98,15873
OH,43943,Belmont County,Green,,,29,0,0,96,98,15873
OH,43947,Belmont County,Green,,,685,100,100,96,98,15873
OH,43950,Belmont County,Green,,,2532,94,98,96,98,15873
OH,43951,Belmont County,Green,,,97,100,100,96,98,15873
OH,43967,Belmont County,,,Red,30,0,0,96,98,15873
OH,43971,Belmont County,,,Red,58,100,100,96,98,15873
OH,43972,Belmont County,,,Red,29,100,100,96,98,15873
OH,43977,Belmont County,Green,,,631,100,100,96,98,15873
OH,43983,Belmont County,,,Red,165,0,100,96,98,15873
OH,43985,Belmont County,Green,,,290,100,100,96,98,15873
OH,45101,Brown County,Green,,,368,0,80,68,90,9552
OH,45106,Brown County,Green,,,224,100,100,68,90,9552
OH,45107,Brown County,,Yellow,,105,0,100,68,90,9552
OH,45115,Brown County,,,Red,8,0,0,68,90,9552
OH,45118,Brown County,,Yellow,,1067,33,90,68,90,9552
OH,45119,Brown County,,,Red,8,0,0,68,90,9552
OH,45120,Brown County,,,Red,87,0,0,68,90,9552
OH,45121,Brown County,Green,,,1299,60,91,68,90,9552
OH,45122,Brown County,,,Red,3,0,0,68,90,9552
OH,45130,Brown County,Green,,,427,67,82,68,90,9552
OH,45131,Brown County,Green,,,24,0,100,68,90,9552
OH,45133,Brown County,,Yellow,,14,0,0,68,90,9552
OH,45142,Brown County,,Yellow,,73,0,0,68,90,9552
OH,45144,Brown County,,Yellow,,64,0,100,68,90,9552
OH,45148,Brown County,,,Red,14,0,0,68,90,9552
OH,45154,Brown County,,,Red,1172,71,90,68,90,9552
OH,45167,Brown County,Green,,,897,75,90,68,90,9552
OH,45168,Brown County,,,Red,399,33,81,68,90,9552
OH,45171,Brown County,Green,,,2647,84,95,68,90,9552
OH,45176,Brown County,,Yellow,,339,50,80,68,90,9552
OH,45202,Brown County,,,Red,1,0,0,68,90,9552
OH,45697,Brown County,Green,,,262,100,100,68,90,9552
OH,45003,Butler County,,,Red,49,0,100,87,95,13541
OH,45005,Butler County,,,Red,7,0,0,87,95,13541
OH,45011,Butler County,,,Red,2541,90,96,87,95,13541
OH,45013,Butler County,Green,,,3022,85,93,87,95,13541
OH,45014,Butler County,,Yellow,,1081,89,97,87,95,13541
OH,45015,Butler County,Green,,,517,100,100,87,95,13541
OH,45030,Butler County,,,Red,14,0,0,87,95,13541
OH,45042,Butler County,,Yellow,,1356,85,92,87,95,13541
OH,45044,Butler County,Green,,,1749,74,91,87,95,13541
OH,45050,Butler County,,,Red,292,100,100,87,95,13541
OH,45053,Butler County,Green,,,331,0,75,87,95,13541
OH,45055,Butler County,,,Red,7,0,0,87,95,13541
OH,45056,Butler County,,Yellow,,1029,90,98,87,95,13541
OH,45062,Butler County,,,Red,2,0,0,87,95,13541
OH,45064,Butler County,Green,,,185,100,100,87,95,13541
OH,45067,Butler County,,,Red,310,100,100,87,95,13541
OH,45069,Butler County,,Yellow,,828,91,96,87,95,13541
OH,45241,Butler County,,,Red,168,100,100,87,95,13541
OH,45246,Butler County,Green,,,21,0,0,87,95,13541
OH,45327,Butler County,,,Red,10,50,50,87,95,13541
OH,43903,Carroll County,Green,,,262,0,100,86,94,7640
OH,43908,Carroll County,,,Red,15,0,67,86,94,7640
OH,43945,Carroll County,Green,,,146,0,0,86,94,7640
OH,43986,Carroll County,,,Red,28,100,100,86,94,7640
OH,43988,Carroll County,Green,,,154,0,100,86,94,7640
OH,44427,Carroll County,Green,,,128,0,0,86,94,7640
OH,44607,Carroll County,,,Red,1,0,0,86,94,7640
OH,44615,Carroll County,,Yellow,,3456,70,90,86,94,7640
OH,44620,Carroll County,,Yellow,,405,100,100,86,94,7640
OH,44621,Carroll County,,,Red,27,0,100,86,94,7640
OH,44625,Carroll County,,,Red,46,0,0,86,94,7640
OH,44639,Carroll County,,,Red,19,0,0,86,94,7640
OH,44643,Carroll County,Green,,,180,0,0,86,94,7640
OH,44644,Carroll County,,,Red,896,100,100,86,94,7640
OH,44651,Carroll County,,,Red,218,100,100,86,94,7640
OH,44656,Carroll County,,,Red,52,0,0,86,94,7640
OH,44657,Carroll County,Green,,,522,75,90,86,94,7640
OH,44675,Carroll County,Green,,,450,100,100,86,94,7640
OH,44688,Carroll County,,Yellow,,62,0,0,86,94,7640
OH,44695,Carroll County,Green,,,310,100,100,86,94,7640
OH,44730,Carroll County,,,Red,26,100,100,86,94,7640
OH,43009,Champaign County,,Yellow,,417,0,67,81,93,6072
OH,43044,Champaign County,Green,,,661,100,100,81,93,6072
OH,43045,Champaign County,,,Red,38,0,0,81,93,6072
OH,43047,Champaign County,,,Red,20,0,100,81,93,6072
OH,43060,Champaign County,,,Red,281,60,71,81,93,6072
OH,43070,Champaign County,,Yellow,,40,100,100,81,93,6072
OH,43072,Champaign County,,,Red,1075,100,100,81,93,6072
OH,43078,Champaign County,Green,,,2342,74,89,81,93,6072
OH,43083,Champaign County,,,Red,17,0,0,81,93,6072
OH,43084,Champaign County,,,Red,279,100,100,81,93,6072
OH,43318,Champaign County,,Yellow,,220,100,100,81,93,6072
OH,43343,Champaign County,Green,,,52,0,100,81,93,6072
OH,43357,Champaign County,Green,,,252,100,100,81,93,6072
OH,45312,Champaign County,,,Red,4,0,0,81,93,6072
OH,45317,Champaign County,,Yellow,,208,100,100,81,93,6072
OH,45344,Champaign County,Green,,,30,0,100,81,93,6072
OH,45365,Champaign County,,,Red,13,0,0,81,93,6072
OH,45389,Champaign County,Green,,,72,0,100,81,93,6072
OH,45502,Champaign County,,,Red,42,0,0,81,93,6072
OH,43010,Clark County,,,Red,29,0,0,81,92,6673
OH,43044,Clark County,,Yellow,,102,67,80,81,92,6673
OH,43078,Clark County,,,Red,16,0,0,81,92,6673
OH,43140,Clark County,,,Red,32,0,0,81,92,6673
OH,43153,Clark County,,,Red,19,0,0,81,92,6673
OH,45314,Clark County,,,Red,3,0,0,81,92,6673
OH,45319,Clark County,Green,,,17,0,0,81,92,6673
OH,45323,Clark County,,Yellow,,88,100,100,81,92,6673
OH,45324,Clark County,Green,,,34,0,67,81,92,6673
OH,45341,Clark County,Green,,,426,100,100,81,92,6673
OH,45344,Clark County,,Yellow,,466,0,80,81,92,6673
OH,45349,Clark County,,Yellow,,30,100,100,81,92,6673
OH,45368,Clark County,Green,,,445,93,94,81,92,6673
OH,45369,Clark County,Green,,,330,100,100,81,92,6673
OH,45372,Clark County,,,Red,48,0,100,81,92,6673
OH,45387,Clark County,,,Red,16,0,0,81,92,6673
OH,45502,Clark County,,Yellow,,898,67,88,81,92,6673
OH,45503,Clark County,Green,,,930,73,90,81,92,6673
OH,45504,Clark County,,,Red,730,50,82,81,92,6673
OH,45505,Clark County,,Yellow,,1020,100,100,81,92,6673
OH,45506,Clark County,,Yellow,,979,76,86,81,92,6673
OH,45102,Clermont County,Green,,,1290,86,98,80,93,12368
OH,45103,Clermont County,Green,,,1870,55,82,80,93,12368
OH,45106,Clermont County,Green,,,1412,64,90,80,93,12368
OH,45107,Clermont County,,,Red,115,50,67,80,93,12368
OH,45112,Clermont County,,,Red,77,0,0,80,93,12368
OH,45118,Clermont County,,,Red,21,0,0,80,93,12368
OH,45120,Clermont County,,,Red,363,100,100,80,93,12368
OH,45121,Clermont County,Green,,,102,100,100,80,93,12368
OH,45122,Clermont County,Green,,,686,50,88,80,93,12368
OH,45130,Clermont County,Green,,,100,100,100,80,93,12368
OH,45140,Clermont County,,Yellow,,1281,92,95,80,93,12368
OH,45147,Clermont County,,Yellow,,29,100,100,80,93,12368
OH,45150,Clermont County,,,Red,1122,33,73,80,93,12368
OH,45153,Clermont County,,Yellow,,346,0,100,80,93,12368
OH,45156,Clermont County,,,Red,52,0,0,80,93,12368
OH,45157,Clermont County,,Yellow,,1370,92,98,80,93,12368
OH,45158,Clermont County,Green,,,36,0,0,80,93,12368
OH,45160,Clermont County,,Yellow,,100,0,0,80,93,12368
OH,45162,Clermont County,,,Red,121,0,0,80,93,12368
OH,45176,Clermont County,Green,,,887,100,100,80,93,12368
OH,45244,Clermont County,Green,,,254,100,100,80,93,12368
OH,45245,Clermont County,Green,,,530,100,100,80,93,12368
OH,45255,Clermont County,,,Red,171,100,100,80,93,12368
OH,45068,Clinton County,,,Red,17,0,0,74,88,5456
OH,45107,Clinton County,Green,,,786,83,94,74,88,5456
OH,45113,Clinton County,Green,,,280,0,0,74,88,5456
OH,45114,Clinton County,,,Red,45,0,0,74,88,5456
OH,45135,Clinton County,,,Red,73,0,100,74,88,5456
OH,45142,Clinton County,,,Red,72,0,100,74,88,5456
OH,45146,Clinton County,Green,,,256,100,100,74,88,5456
OH,45148,Clinton County,Green,,,334,100,100,74,88,5456
OH,45159,Clinton County,,,Red,319,100,100,74,88,5456
OH,45164,Clinton County,,,Red,52,0,0,74,88,5456
OH,45166,Clinton County,,,Red,25,0,0,74,88,5456
OH,45169,Clinton County,Green,,,662,100,100,74,88,5456
OH,45177,Clinton County,Green,,,2442,67,83,74,88,5456
OH,45335,Clinton County,,,Red,27,0,100,74,88,5456
OH,43920,Columbiana County,Green,,,5287,95,98,92,97,17093
OH,43930,Columbiana County,,Yellow,,38,0,100,92,97,17093
OH,43932,Columbiana County,Green,,,19,0,0,92,97,17093
OH,43945,Columbiana County,Green,,,665,73,83,92,97,17093
OH,43962,Columbiana County,,,Red,23,100,100,92,97,17093
OH,43968,Columbiana County,Green,,,1124,100,100,92,97,17093
OH,44408,Columbiana County,Green,,,986,100,100,92,97,17093
OH,44413,Columbiana County,Green,,,845,100,100,92,97,17093
OH,44415,Columbiana County,,,Red,9,0,0,92,97,17093
OH,44423,Columbiana County,Green,,,508,40,73,92,97,17093
OH,44427,Columbiana County,Green,,,209,100,100,92,97,17093
OH,44431,Columbiana County,Green,,,754,100,100,92,97,17093
OH,44432,Columbiana County,Green,,,1713,94,96,92,97,17093
OH,44441,Columbiana County,,,Red,677,77,79,92,97,17093
OH,44443,Columbiana County,Green,,,15,100,100,92,97,17093
OH,44445,Columbiana County,Green,,,348,100,100,92,97,17093
OH,44454,Columbiana County,Green,,,12,0,0,92,97,17093
OH,44455,Columbiana County,Green,,,330,100,100,92,97,17093
OH,44460,Columbiana County,Green,,,2275,91,98,92,97,17093
OH,44490,Columbiana County,,,Red,69,0,100,92,97,17093
OH,44492,Columbiana County,,,Red,2,0,0,92,97,17093
OH,44493,Columbiana County,,,Red,13,0,0,92,97,17093
OH,44601,Columbiana County,,,Red,164,100,100,92,97,17093
OH,44609,Columbiana County,,Yellow,,278,100,100,92,97,17093
OH,44619,Columbiana County,,,Red,10,0,0,92,97,17093
OH,44625,Columbiana County,Green,,,182,0,100,92,97,17093
OH,44634,Columbiana County,Green,,,207,100,100,92,97,17093
OH,44657,Columbiana County,Green,,,300,100,100,92,97,17093
OH,44665,Columbiana County,,,Red,9,0,0,92,97,17093
OH,43006,Coshocton County,,,Red,32,0,100,94,98,4706
OH,43749,Coshocton County,,,Red,32,50,50,94,98,4706
OH,43804,Coshocton County,Green,,,55,0,0,94,98,4706
OH,43805,Coshocton County,,,Red,12,0,0,94,98,4706
OH,43811,Coshocton County,,,Red,115,100,100,94,98,4706
OH,43812,Coshocton County,Green,,,2002,93,98,94,98,4706
OH,43821,Coshocton County,,,Red,118,100,100,94,98,4706
OH,43822,Coshocton County,,,Red,90,100,100,94,98,4706
OH,43824,Coshocton County,,,Red,399,100,100,94,98,4706
OH,43832,Coshocton County,,,Red,218,100,100,94,98,4706
OH,43836,Coshocton County,,,Red,14,0,0,94,98,4706
OH,43840,Coshocton County,,,Red,9,0,0,94,98,4706
OH,43843,Coshocton County,,,Red,239,100,100,94,98,4706
OH,43844,Coshocton County,,,Red,656,100,100,94,98,4706
OH,43845,Coshocton County,Green,,,527,80,91,94,98,4706
OH,44637,Coshocton County,,,Red,87,100,100,94,98,4706
OH,44654,Coshocton County,,,Red,69,100,100,94,98,4706
OH,43302,Crawford County,,,Red,77,0,0,95,98,7879
OH,43314,Crawford County,,,Red,43,100,100,95,98,7879
OH,44818,Crawford County,,,Red,309,100,100,95,98,7879
OH,44820,Crawford County,Green,,,3055,96,98,95,98,7879
OH,44825,Crawford County,,Yellow,,47,100,100,95,98,7879
OH,44827,Crawford County,Green,,,1100,100,100,95,98,7879
OH,44833,Crawford County,Green,,,1898,87,96,95,98,7879
OH,44849,Crawford County,,,Red,143,100,100,95,98,7879
OH,44854,Crawford County,Green,,,470,100,100,95,98,7879
OH,44856,Crawford County,,,Red,10,0,0,95,98,7879
OH,44860,Crawford County,,,Red,13,0,0,95,98,7879
OH,44865,Crawford County,,,Red,30,0,0,95,98,7879
OH,44875,Crawford County,,,Red,56,0,100,95,98,7879
OH,44881,Crawford County,,,Red,2,0,0,95,98,7879
OH,44882,Crawford County,,,Red,265,100,100,95,98,7879
OH,44887,Crawford County,Green,,,351,0,75,95,98,7879
OH,44017,Cuyahoga County,Green,,,174,100,100,94,98,16829
OH,44022,Cuyahoga County,,,Red,315,100,100,94,98,16829
OH,44040,Cuyahoga County,,Yellow,,105,0,100,94,98,16829
OH,44070,Cuyahoga County,Green,,,276,100,100,94,98,16829
OH,44102,Cuyahoga County,,,Red,821,100,100,94,98,16829
OH,44103,Cuyahoga County,Green,,,963,33,87,94,98,16829
OH,44104,Cuyahoga County,Green,,,799,100,100,94,98,16829
OH,44105,Cuyahoga County,Green,,,1130,100,100,94,98,16829
OH,44106,Cuyahoga County,Green,,,634,86,95,94,98,16829
OH,44107,Cuyahoga County,,Yellow,,103,0,0,94,98,16829
OH,44108,Cuyahoga County,,,Red,802,80,88,94,98,16829
OH,44109,Cuyahoga County,Green,,,500,100,100,94,98,16829
OH,44110,Cuyahoga County,,,Red,506,50,90,94,98,16829
OH,44111,Cuyahoga County,,,Red,245,100,100,94,98,16829
OH,44112,Cuyahoga County,,,Red,539,100,100,94,98,16829
OH,44113,Cuyahoga County,,,Red,557,100,100,94,98,16829
OH,44114,Cuyahoga County,,,Red,72,100,100,94,98,16829
OH,44115,Cuyahoga County,,Yellow,,83,100,100,94,98,16829
OH,44116,Cuyahoga County,,Yellow,,110,0,100,94,98,16829
OH,44117,Cuyahoga County,Green,,,130,100,100,94,98,16829
OH,44118,Cuyahoga County,Green,,,165,100,100,94,98,16829
OH,44119,Cuyahoga County,,Yellow,,156,100,100,94,98,16829
OH,44120,Cuyahoga County,Green,,,488,100,100,94,98,16829
OH,44121,Cuyahoga County,Green,,,203,100,100,94,98,16829
OH,44122,Cuyahoga County,,,Red,251,100,100,94,98,16829
OH,44123,Cuyahoga County,Green,,,131,100,100,94,98,16829
OH,44124,Cuyahoga County,,Yellow,,170,0,100,94,98,16829
OH,44125,Cuyahoga County,,Yellow,,441,100,100,94,98,16829
OH,44126,Cuyahoga County,,Yellow,,57,0,100,94,98,16829
OH,44127,Cuyahoga County,,Yellow,,339,100,100,94,98,16829
OH,44128,Cuyahoga County,Green,,,694,100,100,94,98,16829
OH,44129,Cuyahoga County,,Yellow,,122,100,100,94,98,16829
OH,44130,Cuyahoga County,Green,,,252,100,100,94,98,16829
OH,44131,Cuyahoga County,,Yellow,,302,100,100,94,98,16829
OH,44132,Cuyahoga County,,Yellow,,79,0,100,94,98,16829
OH,44133,Cuyahoga County,,,Red,296,92,94,94,98,16829
OH,44134,Cuyahoga County,Green,,,199,100,100,94,98,16829
OH,44135,Cuyahoga County,,,Red,261,0,100,94,98,16829
OH,44136,Cuyahoga County,,,Red,133,100,100,94,98,16829
OH,44137,Cuyahoga County,,,Red,320,100,100,94,98,16829
OH,44138,Cuyahoga County,,,Red,450,95,98,94,98,16829
OH,44139,Cuyahoga County,,Yellow,,375,100,100,94,98,16829
OH,44140,Cuyahoga County,,Yellow,,140,100,100,94,98,16829
OH,44141,Cuyahoga County,Green,,,172,100,100,94,98,16829
OH,44142,Cuyahoga County,Green,,,159,0,0,94,98,16829
OH,44143,Cuyahoga County,,Yellow,,223,0,100,94,98,16829
OH,44144,Cuyahoga County,,Yellow,,118,100,100,94,98,16829
OH,44145,Cuyahoga County,Green,,,349,100,100,94,98,16829
OH,44146,Cuyahoga County,,,Red,584,0,94,94,98,16829
OH,44147,Cuyahoga County,Green,,,208,100,100,94,98,16829
OH,44149,Cuyahoga County,,,Red,125,0,100,94,98,16829
OH,45303,Darke County,Green,,,130,0,100,81,90,3506
OH,45304,Darke County,Green,,,384,80,91,81,90,3506
OH,45308,Darke County,Green,,,170,100,100,81,90,3506
OH,45309,Darke County,,,Red,8,0,0,81,90,3506
OH,45310,Darke County,,,Red,15,0,0,81,90,3506
OH,45318,Darke County,,,Red,12,0,0,81,90,3506
OH,45328,Darke County,Green,,,28,0,100,81,90,3506
OH,45331,Darke County,Green,,,1104,80,91,81,90,3506
OH,45332,Darke County,,Yellow,,58,100,100,81,90,3506
OH,45337,Darke County,,,Red,22,0,0,81,90,3506
OH,45338,Darke County,,,Red,6,0,0,81,90,3506
OH,45346,Darke County,,,Red,149,100,100,81,90,3506
OH,45347,Darke County,Green,,,69,100,100,81,90,3506
OH,45348,Darke County,,Yellow,,101,0,0,81,90,3506
OH,45350,Darke County,Green,,,13,0,100,81,90,3506
OH,45351,Darke County,,,Red,19,0,0,81,90,3506
OH,45352,Darke County,,,Red,11,0,0,81,90,3506
OH,45358,Darke County,,,Red,11,0,0,81,90,3506
OH,45362,Darke County,,,Red,127,0,100,81,90,3506
OH,45380,Darke County,Green,,,390,100,100,81,90,3506
OH,45382,Darke County,,,Red,21,0,0,81,90,3506
OH,45388,Darke County,,,Red,91,100,100,81,90,3506
OH,45390,Darke County,,,Red,206,100,100,81,90,3506
OH,45846,Darke County,,,Red,59,0,0,81,90,3506
OH,43506,Defiance County,,,Red,142,0,100,100,100,5799
OH,43512,Defiance County,Green,,,3432,100,100,100,100,5799
OH,43517,Defiance County,,,Red,201,100,100,100,100,5799
OH,43519,Defiance County,,,Red,27,0,0,100,100,5799
OH,43520,Defiance County,,,Red,4,0,0,100,100,5799
OH,43526,Defiance County,,Yellow,,972,100,100,100,100,5799
OH,43527,Defiance County,,,Red,61,0,0,100,100,5799
OH,43536,Defiance County,,,Red,201,100,100,100,100,5799
OH,43545,Defiance County,,,Red,14,0,0,100,100,5799
OH,43548,Defiance County,,,Red,21,0,0,100,100,5799
OH,43549,Defiance County,,,Red,307,100,100,100,100,5799
OH,43556,Defiance County,,,Red,394,100,100,100,100,5799
OH,45813,Defiance County,,,Red,2,0,0,100,100,5799
OH,45821,Defiance County,,,Red,5,0,0,100,100,5799
OH,45831,Defiance County,,,Red,13,0,0,100,100,5799
OH,43003,Delaware County,,,Red,90,100,100,86,95,7641
OH,43011,Delaware County,,,Red,78,0,0,86,95,7641
OH,43013,Delaware County,,,Red,1,0,0,86,95,7641
OH,43015,Delaware County,Green,,,2378,90,97,86,95,7641
OH,43016,Delaware County,,,Red,4,0,0,86,95,7641
OH,43017,Delaware County,,,Red,99,0,100,86,95,7641
OH,43021,Delaware County,,Yellow,,610,92,96,86,95,7641
OH,43031,Delaware County,,,Red,36,0,50,86,95,7641
OH,43035,Delaware County,Green,,,593,87,94,86,95,7641
OH,43040,Delaware County,,,Red,13,0,0,86,95,7641
OH,43054,Delaware County,,,Red,1,0,0,86,95,7641
OH,43061,Delaware County,Green,,,343,36,68,86,95,7641
OH,43064,Delaware County,,,Red,9,0,100,86,95,7641
OH,43065,Delaware County,,Yellow,,1816,91,96,86,95,7641
OH,43066,Delaware County,,,Red,210,43,60,86,95,7641
OH,43074,Delaware County,,,Red,889,89,96,86,95,7641
OH,43081,Delaware County,,,Red,6,0,0,86,95,7641
OH,43082,Delaware County,,,Red,398,67,90,86,95,7641
OH,43235,Delaware County,,,Red,17,0,0,86,95,7641
OH,43240,Delaware County,,,Red,5,0,0,86,95,7641
OH,43334,Delaware County,,,Red,16,0,0,86,95,7641
OH,43342,Delaware County,,,Red,13,0,0,86,95,7641
